schedule_key,team_id,opponent_team_id,is_home,points,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,off_rebounds,def_rebounds,total_rebounds,assists,steals,blocks,turnovers,possession,pace,off_rtg,def_rtg,net_rtg,efg_pct,ts_pct,ast_pct,tov_pct,ast_tov_ratio,orb_pct,drb_pct,fbp_pct,scp_pct,pitp_pct,opp_efg_pct,opp_ts_pct,opp_tov_pct
502718,706,745,True,36,24,66,0.36363636363636365,5,18,0.2777777777777778,22,28,0.7857142857142857,11,31,42,21,11,6,10,74.9025,74.9025,48.06248122559327,46.72741230266012,1.3350689229331465,0.4015151515151515,0.22982635342185906,87.5,11.322463768115943,2.1,25.0,79.48717948717949,0.19444444444444445,0.4166666666666667,0.8888888888888888,0.38333333333333336,0.2610381861575179,19.267822736030826
502718,745,706,False,35,21,60,0.35,4,23,0.17391304347826086,11,16,0.6875,8,33,41,17,5,6,16,74.9025,74.9025,46.72741230266012,48.06248122559327,-1.3350689229331465,0.38333333333333336,0.2610381861575179,80.95238095238095,19.267822736030826,1.0625,20.512820512820515,75.0,0.2,0.22857142857142856,0.8571428571428571,0.4015151515151515,0.22982635342185906,11.322463768115943
502722,717,729,True,47,32,67,0.47761194029850745,12,31,0.3870967741935484,3,5,0.6,16,32,48,22,4,4,20,72.237024736601,72.237024736601,65.06358778116463,44.298612957388684,20.764974823775944,0.5671641791044776,0.33959537572254334,68.75,22.42152466367713,1.1,43.24324324324324,54.23728813559322,0.2127659574468085,0.3404255319148936,0.7659574468085106,0.35802469135802467,0.17905102954341987,10.064412238325282
502722,729,717,False,32,26,81,0.32098765432098764,6,33,0.18181818181818182,11,19,0.5789473684210527,27,21,48,12,11,5,10,72.237024736601,72.237024736601,44.298612957388684,65.06358778116463,-20.764974823775944,0.35802469135802467,0.17905102954341987,46.15384615384615,10.064412238325282,1.2,45.76271186440678,56.75675675675676,0.15625,0.5,1.125,0.5671641791044776,0.33959537572254334,22.42152466367713
502726,699,1638,True,40,26,64,0.40625,12,38,0.3157894736842105,6,6,1.0,12,35,47,14,3,1,14,67.6596779758482,67.6596779758482,59.11940641260279,39.90559932850689,19.213807084095905,0.5,0.30012004801920766,53.84615384615385,17.36111111111111,1.0,32.432432432432435,74.46808510638297,0.125,0.25,0.65,0.29838709677419356,0.18950028074115666,12.309207287050715
502726,1638,699,False,27,17,62,0.27419354838709675,3,25,0.12,11,21,0.5238095238095238,12,25,37,13,10,3,10,67.6596779758482,67.6596779758482,39.90559932850689,59.11940641260279,-19.213807084095905,0.29838709677419356,0.18950028074115666,76.47058823529412,12.309207287050715,1.3,25.53191489361702,67.56756756756756,0.2222222222222222,0.18518518518518517,0.7407407407407407,0.5,0.30012004801920766,17.36111111111111
502710,692,694,True,37,27,73,0.3698630136986301,10,31,0.3225806451612903,4,7,0.5714285714285714,13,26,39,16,8,4,12,74.40514285714286,74.40514285714286,49.72774539394358,60.47969034398543,-10.751944950041853,0.4383561643835616,0.24316508937960044,59.25925925925926,13.623978201634877,1.3333333333333333,28.26086956521739,74.28571428571429,0.05405405405405406,0.24324324324324326,0.5945945945945946,0.5081967213114754,0.33284023668639057,20.094562647754138
502710,694,692,False,45,28,61,0.45901639344262296,6,22,0.2727272727272727,10,15,0.6666666666666666,9,33,42,15,6,2,17,74.40514285714286,74.40514285714286,60.47969034398543,49.72774539394358,10.751944950041853,0.5081967213114754,0.33284023668639057,53.57142857142857,20.094562647754138,0.8823529411764706,25.714285714285715,71.73913043478261,0.3333333333333333,0.26666666666666666,0.8444444444444444,0.4383561643835616,0.24316508937960044,13.623978201634877
502728,720,702,True,50,34,67,0.5074626865671642,9,21,0.42857142857142855,10,13,0.7692307692307693,12,32,44,19,10,3,10,71.29788278388278,71.29788278388278,70.12830963236223,54.70008151324254,15.428228119119694,0.5746268656716418,0.34378437843784376,55.88235294117647,12.088974854932301,1.9,34.285714285714285,82.05128205128206,0.22,0.32,0.8,0.4126984126984127,0.29509685230024213,17.482517482517483
502728,702,720,False,39,25,63,0.3968253968253968,2,18,0.1111111111111111,4,7,0.5714285714285714,7,23,30,18,3,2,14,71.29788278388278,71.29788278388278,54.70008151324254,70.12830963236223,-15.428228119119694,0.4126984126984127,0.29509685230024213,72.0,17.482517482517483,1.2857142857142858,17.94871794871795,65.71428571428571,0.20512820512820512,0.1794871794871795,0.9230769230769231,0.5746268656716418,0.34378437843784376,12.088974854932301
502731,2488,726,True,42,21,49,0.42857142857142855,5,20,0.25,6,13,0.46153846153846156,6,22,28,12,3,4,14,61.69182163187856,61.69182163187857,68.08033688909093,59.97553487848487,8.104802010606058,0.47959183673469385,0.38377192982456143,57.142857142857146,20.372526193247964,0.8571428571428571,19.35483870967742,64.70588235294117,0.047619047619047616,0.19047619047619047,0.7619047619047619,0.39285714285714285,0.28942428035043805,14.682327816337427
502731,726,2488,False,37,21,56,0.375,2,13,0.15384615384615385,14,18,0.7777777777777778,12,25,37,8,6,2,11,61.69182163187856,61.69182163187857,59.97553487848487,68.08033688909093,-8.104802010606058,0.39285714285714285,0.28942428035043805,38.095238095238095,14.682327816337427,0.7272727272727273,35.294117647058826,80.64516129032258,0.10810810810810811,0.40540540540540543,0.918918918918919,0.47959183673469385,0.38377192982456143,20.372526193247964
502720,727,693,True,40,29,71,0.4084507042253521,8,30,0.26666666666666666,15,19,0.7894736842105263,13,30,43,22,9,1,10,76.04548418972331,76.04548418972331,52.60009904099677,49.97009408894693,2.6300049520498376,0.4647887323943662,0.25201612903225806,75.86206896551724,11.190689346463742,2.2,29.545454545454547,65.21739130434783,0.35,0.25,1.0,0.47058823529411764,0.25319829424307033,19.34651762682717
502720,693,727,False,38,26,68,0.38235294117647056,12,39,0.3076923076923077,9,16,0.5625,16,31,47,22,4,5,18,76.04548418972331,76.04548418972331,49.97009408894693,52.60009904099677,-2.6300049520498376,0.47058823529411764,0.25319829424307033,84.61538461538461,19.34651762682717,1.2222222222222223,34.78260869565217,70.45454545454545,0.18421052631578946,0.3157894736842105,0.631578947368421,0.4647887323943662,0.25201612903225806,11.190689346463742
502732,701,697,True,38,32,83,0.3855421686746988,9,42,0.21428571428571427,19,21,0.9047619047619048,19,34,53,20,4,3,14,84.4769625059326,75.09063333860675,44.98267796658924,56.8202247999022,-11.837546833312956,0.4397590361445783,0.20598438855160453,62.5,13.177710843373495,1.4285714285714286,38.775510204081634,79.06976744186046,0.34210526315789475,0.6842105263157895,1.1578947368421053,0.5763888888888888,0.2891566265060241,11.702127659574469
